country,year,area,sex,age,population
Maldives,2019,Urban,Male,50 - 54,4809.7354092506
Maldives,2019,Urban,Male,55 - 59,3338.93607710158
Maldives,2019,Urban,Male,60 - 64,2160.9150298911
Maldives,2019,Urban,Male,65 - 69,1194.69634523121
Maldives,2019,Urban,Male,70 - 74,763.681170402758
Maldives,2019,Urban,Male,75 - 79,549.946931398393
Maldives,2019,Urban,Male,80 +,520.755034413461
Maldives,2019,Urban,Female,Total,84064.0431995536
Maldives,2019,Urban,Female,0 - 4,7522.99422485427
Maldives,2019,Urban,Female,5 - 9,6186.58405981043
Maldives,2019,Urban,Female,10 - 14,5421.79512766232
Maldives,2019,Urban,Female,15 - 19,4478.11193962441
Maldives,2019,Urban,Female,20 - 24,8149.07859428087
Maldives,2019,Urban,Female,25 - 29,10844.1824400647
Maldives,2019,Urban,Female,30 - 34,10350.6224496795
Maldives,2019,Urban,Female,35 - 39,8421.73607563749
Maldives,2019,Urban,Female,40 - 44,5948.65212182349
Maldives,2019,Urban,Female,45 - 49,4718.08711324587
Maldives,2019,Urban,Female,50 - 54,3863.34201438744
Maldives,2019,Urban,Female,55 - 59,3028.90706728673
Maldives,2019,Urban,Female,60 - 64,2125.29822541943
Maldives,2019,Urban,Female,65 - 69,1048.81990971919
Maldives,2019,Urban,Female,70 - 74,837.161503738152
Maldives,2019,Urban,Female,75 - 79,605
Maldives,2019,Urban,Female,80 +,513.670332319322
Maldives,2019,Rural,Both Sexes,Total,312263.843516676
Maldives,2019,Rural,Both Sexes,0 - 4,23583.8751106871
Maldives,2019,Rural,Both Sexes,5 - 9,23261.7174383286
Maldives,2019,Rural,Both Sexes,10 - 14,20897.1032162149
Maldives,2019,Rural,Both Sexes,15 - 19,20015.3949112108
Maldives,2019,Rural,Both Sexes,20 - 24,34626.9838623364
Maldives,2019,Rural,Both Sexes,25 - 29,45283.2706150598
Maldives,2019,Rural,Both Sexes,30 - 34,40433.8087804432
Maldives,2019,Rural,Both Sexes,35 - 39,28798.9734654281
Maldives,2019,Rural,Both Sexes,40 - 44,19769.2528838418
Maldives,2019,Rural,Both Sexes,45 - 49,15162.1224550683
Maldives,2019,Rural,Both Sexes,50 - 54,11940.598338687
Maldives,2019,Rural,Both Sexes,55 - 59,9384.25564648461
Maldives,2019,Rural,Both Sexes,60 - 64,7222.65369272112
Maldives,2019,Rural,Both Sexes,65 - 69,3594.05485467306
Maldives,2019,Rural,Both Sexes,70 - 74,2646.23008603141
Maldives,2019,Rural,Both Sexes,75 - 79,2665.18627640428
Maldives,2019,Rural,Both Sexes,80 +,2978.36188305563
Maldives,2019,Rural,Male,Total,199553.501667036
Maldives,2019,Rural,Male,0 - 4,12366.4299529268
Maldives,2019,Rural,Male,5 - 9,12277.7544314985
Maldives,2019,Rural,Male,10 - 14,10758.7027029573
Maldives,2019,Rural,Male,15 - 19,11418.4290331958
Maldives,2019,Rural,Male,20 - 24,25667.0933251402
Maldives,2019,Rural,Male,25 - 29,34562.3118773163
Maldives,2019,Rural,Male,30 - 34,28528.6195491775
Maldives,2019,Rural,Male,35 - 39,19606.3670322394
Maldives,2019,Rural,Male,40 - 44,13170.9843832582
Maldives,2019,Rural,Male,45 - 49,9207.93980591912
Maldives,2019,Rural,Male,50 - 54,6806.54784483534
Maldives,2019,Rural,Male,55 - 59,5027.67002475373
Maldives,2019,Rural,Male,60 - 64,3843.63854456562
Maldives,2019,Rural,Male,65 - 69,1911.18863367121
Maldives,2019,Rural,Male,70 - 74,1347.2532260764
Maldives,2019,Rural,Male,75 - 79,1354.04744802096
Maldives,2019,Rural,Male,80 +,1698.52385148394
Maldives,2019,Rural,Female,Total,112710.34184964
Maldives,2019,Rural,Female,0 - 4,11217.4451577604
Maldives,2019,Rural,Female,5 - 9,10983.9630068301
Maldives,2019,Rural,Female,10 - 14,10138.4005132576
Maldives,2019,Rural,Female,15 - 19,8596.96587801491
Maldives,2019,Rural,Female,20 - 24,8959.89053719624
Maldives,2019,Rural,Female,25 - 29,10720.9587377435
Maldives,2019,Rural,Female,30 - 34,11905.1892312657
Maldives,2019,Rural,Female,35 - 39,9192.60643318877
Maldives,2019,Rural,Female,40 - 44,6598.26850058362
Maldives,2019,Rural,Female,45 - 49,5954.1826491492
Maldives,2019,Rural,Female,50 - 54,5134.05049385167
Maldives,2019,Rural,Female,55 - 59,4356.58562173088
Maldives,2019,Rural,Female,60 - 64,3379.0151481555
Maldives,2019,Rural,Female,65 - 69,1682.86622100184
Maldives,2019,Rural,Female,70 - 74,1298.97685995502
Maldives,2019,Rural,Female,75 - 79,1311.13882838332
Maldives,2019,Rural,Female,80 +,1279.83803157169
Mexico,2019,Total,Both Sexes,Total,126577691
Mexico,2019,Total,Both Sexes,0,2152703
Mexico,2019,Total,Both Sexes,0 - 4,10891936
Mexico,2019,Total,Both Sexes,1,2164944
Mexico,2019,Total,Both Sexes,1 - 4,8739233
Mexico,2019,Total,Both Sexes,2,2179828
Mexico,2019,Total,Both Sexes,3,2192474
Mexico,2019,Total,Both Sexes,4,2201987
Mexico,2019,Total,Both Sexes,5,2207979
Mexico,2019,Total,Both Sexes,5 - 9,11063085
Mexico,2019,Total,Both Sexes,6,2210783
Mexico,2019,Total,Both Sexes,7,2212617
Mexico,2019,Total,Both Sexes,8,2214342
Mexico,2019,Total,Both Sexes,9,2217364
Mexico,2019,Total,Both Sexes,10,2221593
Mexico,2019,Total,Both Sexes,10 - 14,11143813
Mexico,2019,Total,Both Sexes,11,2225258
Mexico,2019,Total,Both Sexes,12,2228392
Mexico,2019,Total,Both Sexes,13,2232708
Mexico,2019,Total,Both Sexes,14,2235862
Mexico,2019,Total,Both Sexes,15,2232347
Mexico,2019,Total,Both Sexes,15 - 19,11060233
Mexico,2019,Total,Both Sexes,16,2222681
Mexico,2019,Total,Both Sexes,17,2212384
Mexico,2019,Total,Both Sexes,18,2201924
Mexico,2019,Total,Both Sexes,19,2190897
Mexico,2019,Total,Both Sexes,20,2181248
Mexico,2019,Total,Both Sexes,20 - 24,10860364
Mexico,2019,Total,Both Sexes,21,2174088
Mexico,2019,Total,Both Sexes,22,2169924
Mexico,2019,Total,Both Sexes,23,2168435
Mexico,2019,Total,Both Sexes,24,2166669
Mexico,2019,Total,Both Sexes,25,2159189
Mexico,2019,Total,Both Sexes,25 - 29,10579511
Mexico,2019,Total,Both Sexes,26,2144514
Mexico,2019,Total,Both Sexes,27,2123443
Mexico,2019,Total,Both Sexes,28,2093918
Mexico,2019,Total,Both Sexes,29,2058447
Mexico,2019,Total,Both Sexes,30,2023239
Mexico,2019,Total,Both Sexes,30 - 34,9753419
Mexico,2019,Total,Both Sexes,31,1988078
Mexico,2019,Total,Both Sexes,32,1951125
Mexico,2019,Total,Both Sexes,33,1913968
Mexico,2019,Total,Both Sexes,34,1877009
Mexico,2019,Total,Both Sexes,35,1839922
Mexico,2019,Total,Both Sexes,35 - 39,8862603
Mexico,2019,Total,Both Sexes,36,1803678
Mexico,2019,Total,Both Sexes,37,1769492
Mexico,2019,Total,Both Sexes,38,1738264
Mexico,2019,Total,Both Sexes,39,1711247
Mexico,2019,Total,Both Sexes,40,1688953
Mexico,2019,Total,Both Sexes,40 - 44,8295137
Mexico,2019,Total,Both Sexes,41,1671014
Mexico,2019,Total,Both Sexes,42,1657005
Mexico,2019,Total,Both Sexes,43,1646089
Mexico,2019,Total,Both Sexes,44,1632076
Mexico,2019,Total,Both Sexes,45,1611162
Mexico,2019,Total,Both Sexes,45 - 49,7734457
Mexico,2019,Total,Both Sexes,46,1584536
Mexico,2019,Total,Both Sexes,47,1551799
Mexico,2019,Total,Both Sexes,48,1513955
Mexico,2019,Total,Both Sexes,49,1473005
Mexico,2019,Total,Both Sexes,50,1430286
Mexico,2019,Total,Both Sexes,50 - 54,6721901
Mexico,2019,Total,Both Sexes,51,1386651
Mexico,2019,Total,Both Sexes,52,1343398
Mexico,2019,Total,Both Sexes,53,1301328
Mexico,2019,Total,Both Sexes,54,1260238
Mexico,2019,Total,Both Sexes,55,1219388
Mexico,2019,Total,Both Sexes,55 - 59,5675731
Mexico,2019,Total,Both Sexes,56,1178318
Mexico,2019,Total,Both Sexes,57,1136491
Mexico,2019,Total,Both Sexes,58,1093250
Mexico,2019,Total,Both Sexes,59,1048284
Mexico,2019,Total,Both Sexes,60,1001556
Mexico,2019,Total,Both Sexes,60 - 64,4523043
Mexico,2019,Total,Both Sexes,61,953427
Mexico,2019,Total,Both Sexes,62,904553
Mexico,2019,Total,Both Sexes,63,855758
Mexico,2019,Total,Both Sexes,64,807749
Mexico,2019,Total,Both Sexes,65,760430
Mexico,2019,Total,Both Sexes,65 - 69,3355193
Mexico,2019,Total,Both Sexes,66,714234
Mexico,2019,Total,Both Sexes,67,669151
Mexico,2019,Total,Both Sexes,68,624872
Mexico,2019,Total,Both Sexes,69,586506
Mexico,2019,Total,Both Sexes,70,551610
Mexico,2019,Total,Both Sexes,70 - 74,2416176
Mexico,2019,Total,Both Sexes,71,515847
Mexico,2019,Total,Both Sexes,72,481704
Mexico,2019,Total,Both Sexes,73,449078
Mexico,2019,Total,Both Sexes,74,417937
Mexico,2019,Total,Both Sexes,75,387937
Mexico,2019,Total,Both Sexes,75 - 79,1666269
Mexico,2019,Total,Both Sexes,76,359115
Mexico,2019,Total,Both Sexes,77,332297
Mexico,2019,Total,Both Sexes,78,306384
Mexico,2019,Total,Both Sexes,79,280536
Mexico,2019,Total,Both Sexes,80,255546
Mexico,2019,Total,Both Sexes,80 - 84,1053840
Mexico,2019,Total,Both Sexes,81,231858
Mexico,2019,Total,Both Sexes,82,209516
Mexico,2019,Total,Both Sexes,83,188397
Mexico,2019,Total,Both Sexes,84,168523
Mexico,2019,Total,Both Sexes,85,149842
Mexico,2019,Total,Both Sexes,85 - 89,583444
Mexico,2019,Total,Both Sexes,86,132240
Mexico,2019,Total,Both Sexes,87,115699
Mexico,2019,Total,Both Sexes,88,100150
Mexico,2019,Total,Both Sexes,89,85513
Mexico,2019,Total,Both Sexes,90,71863
Mexico,2019,Total,Both Sexes,90 - 94,251054
Mexico,2019,Total,Both Sexes,91,59706
Mexico,2019,Total,Both Sexes,92,48856
Mexico,2019,Total,Both Sexes,93,39346
Mexico,2019,Total,Both Sexes,94,31283
Mexico,2019,Total,Both Sexes,95,24378
Mexico,2019,Total,Both Sexes,95 - 99,73787
Mexico,2019,Total,Both Sexes,96,18579
Mexico,2019,Total,Both Sexes,97,13811
Mexico,2019,Total,Both Sexes,98,9994
Mexico,2019,Total,Both Sexes,99,7025
Mexico,2019,Total,Both Sexes,100 +,12695
Mexico,2019,Total,Male,Total,61977632
Mexico,2019,Total,Male,0,1096055
Mexico,2019,Total,Male,0 - 4,5543792
Mexico,2019,Total,Male,1,1101927
Mexico,2019,Total,Male,1 - 4,4447737
Mexico,2019,Total,Male,2,1109390
Mexico,2019,Total,Male,3,1115823
Mexico,2019,Total,Male,4,1120597
Mexico,2019,Total,Male,5,1123535
Mexico,2019,Total,Male,5 - 9,5630791
Mexico,2019,Total,Male,6,1125100
Mexico,2019,Total,Male,7,1126321
Mexico,2019,Total,Male,8,1127180
Mexico,2019,Total,Male,9,1128655
Mexico,2019,Total,Male,10,1130664
Mexico,2019,Total,Male,10 - 14,5671487
Mexico,2019,Total,Male,11,1132278
Mexico,2019,Total,Male,12,1134076
Mexico,2019,Total,Male,13,1136525
Mexico,2019,Total,Male,14,1137944
Mexico,2019,Total,Male,15,1135536
Mexico,2019,Total,Male,15 - 19,5610235
Mexico,2019,Total,Male,16,1129379
Mexico,2019,Total,Male,17,1122347
Mexico,2019,Total,Male,18,1115056
Mexico,2019,Total,Male,19,1107917
Mexico,2019,Total,Male,20,1102247
Mexico,2019,Total,Male,20 - 24,5474227
Mexico,2019,Total,Male,21,1097856
Mexico,2019,Total,Male,22,1094204
Mexico,2019,Total,Male,23,1091395
Mexico,2019,Total,Male,24,1088525
Mexico,2019,Total,Male,25,1082824
Mexico,2019,Total,Male,25 - 29,5270602
Mexico,2019,Total,Male,26,1073014
Mexico,2019,Total,Male,27,1058943
Mexico,2019,Total,Male,28,1039470
Mexico,2019,Total,Male,29,1016351
Mexico,2019,Total,Male,30,993221
Mexico,2019,Total,Male,30 - 34,4733498
Mexico,2019,Total,Male,31,970169
Mexico,2019,Total,Male,32,946521
Mexico,2019,Total,Male,33,923236
Mexico,2019,Total,Male,34,900351
Mexico,2019,Total,Male,35,877533
Mexico,2019,Total,Male,35 - 39,4186478
Mexico,2019,Total,Male,36,855396
Mexico,2019,Total,Male,37,834890
Mexico,2019,Total,Male,38,816791
Mexico,2019,Total,Male,39,801868
Mexico,2019,Total,Male,40,790368
Mexico,2019,Total,Male,40 - 44,3891159
Mexico,2019,Total,Male,41,782015
Mexico,2019,Total,Male,42,776495
Mexico,2019,Total,Male,43,773249
Mexico,2019,Total,Male,44,769032
Mexico,2019,Total,Male,45,761628
Mexico,2019,Total,Male,45 - 49,3672817
Mexico,2019,Total,Male,46,751215
Mexico,2019,Total,Male,47,737425
Mexico,2019,Total,Male,48,720611
Mexico,2019,Total,Male,49,701938
Mexico,2019,Total,Male,50,682219
Mexico,2019,Total,Male,50 - 54,3207504
Mexico,2019,Total,Male,51,661750
Mexico,2019,Total,Male,52,641222
Mexico,2019,Total,Male,53,621073
Mexico,2019,Total,Male,54,601240
Mexico,2019,Total,Male,55,581396
Mexico,2019,Total,Male,55 - 59,2700637
Mexico,2019,Total,Male,56,561332
Mexico,2019,Total,Male,57,540820
Mexico,2019,Total,Male,58,519581
Mexico,2019,Total,Male,59,497508
Mexico,2019,Total,Male,60,474599
Mexico,2019,Total,Male,60 - 64,2135451
Mexico,2019,Total,Male,61,451019
Mexico,2019,Total,Male,62,427073
Mexico,2019,Total,Male,63,403154
Mexico,2019,Total,Male,64,379606
Mexico,2019,Total,Male,65,356278
Mexico,2019,Total,Male,65 - 69,1563434
Mexico,2019,Total,Male,66,333721
Mexico,2019,Total,Male,67,311858
Mexico,2019,Total,Male,68,290208
Mexico,2019,Total,Male,69,271369
Mexico,2019,Total,Male,70,254330
Mexico,2019,Total,Male,70 - 74,1106225
Mexico,2019,Total,Male,71,237031
Mexico,2019,Total,Male,72,220504
Mexico,2019,Total,Male,73,204712
Mexico,2019,Total,Male,74,189648
Mexico,2019,Total,Male,75,175157
Mexico,2019,Total,Male,75 - 79,744542
Mexico,2019,Total,Male,76,161275
Mexico,2019,Total,Male,77,148383
Mexico,2019,Total,Male,78,135992
Mexico,2019,Total,Male,79,123735
Mexico,2019,Total,Male,80,111971
Mexico,2019,Total,Male,80 - 84,456014
Mexico,2019,Total,Male,81,100900
Mexico,2019,Total,Male,82,90536
Mexico,2019,Total,Male,83,80825
Mexico,2019,Total,Male,84,71782
Mexico,2019,Total,Male,85,63381
Mexico,2019,Total,Male,85 - 89,243908
Mexico,2019,Total,Male,86,55556
Mexico,2019,Total,Male,87,48278
Mexico,2019,Total,Male,88,41504
Mexico,2019,Total,Male,89,35189
Mexico,2019,Total,Male,90,29352
Mexico,2019,Total,Male,90 - 94,101271
Mexico,2019,Total,Male,91,24195
Mexico,2019,Total,Male,92,19641
Mexico,2019,Total,Male,93,15697
Mexico,2019,Total,Male,94,12386
Mexico,2019,Total,Male,95,9580
Mexico,2019,Total,Male,95 - 99,28733
Mexico,2019,Total,Male,96,7252
Mexico,2019,Total,Male,97,5355
Mexico,2019,Total,Male,98,3852
Mexico,2019,Total,Male,99,2694
Mexico,2019,Total,Male,100 +,4827
Mexico,2019,Total,Female,Total,64600059
Mexico,2019,Total,Female,0,1056648
Mexico,2019,Total,Female,0 - 4,5348144
Mexico,2019,Total,Female,1,1063017
Mexico,2019,Total,Female,1 - 4,4291496
Mexico,2019,Total,Female,2,1070438
Mexico,2019,Total,Female,3,1076651
Mexico,2019,Total,Female,4,1081390
Mexico,2019,Total,Female,5,1084444
Mexico,2019,Total,Female,5 - 9,5432294
Mexico,2019,Total,Female,6,1085683
Mexico,2019,Total,Female,7,1086296
Mexico,2019,Total,Female,8,1087162
Mexico,2019,Total,Female,9,1088709
Mexico,2019,Total,Female,10,1090929
Mexico,2019,Total,Female,10 - 14,5472326
Mexico,2019,Total,Female,11,1092980
Mexico,2019,Total,Female,12,1094316
Mexico,2019,Total,Female,13,1096183
Mexico,2019,Total,Female,14,1097918
Mexico,2019,Total,Female,15,1096811
Mexico,2019,Total,Female,15 - 19,5449998
Mexico,2019,Total,Female,16,1093302
Mexico,2019,Total,Female,17,1090037
Mexico,2019,Total,Female,18,1086868
Mexico,2019,Total,Female,19,1082980
Mexico,2019,Total,Female,20,1079001
Mexico,2019,Total,Female,20 - 24,5386137
Mexico,2019,Total,Female,21,1076232
Mexico,2019,Total,Female,22,1075720
Mexico,2019,Total,Female,23,1077040
Mexico,2019,Total,Female,24,1078144
Mexico,2019,Total,Female,25,1076365
Mexico,2019,Total,Female,25 - 29,5308909
Mexico,2019,Total,Female,26,1071500
Mexico,2019,Total,Female,27,1064500
Mexico,2019,Total,Female,28,1054448
Mexico,2019,Total,Female,29,1042096
Mexico,2019,Total,Female,30,1030018
Mexico,2019,Total,Female,30 - 34,5019921
Mexico,2019,Total,Female,31,1017909
Mexico,2019,Total,Female,32,1004604
Mexico,2019,Total,Female,33,990732
Mexico,2019,Total,Female,34,976658
Mexico,2019,Total,Female,35,962389
Mexico,2019,Total,Female,35 - 39,4676125
Mexico,2019,Total,Female,36,948282
Mexico,2019,Total,Female,37,934602
Mexico,2019,Total,Female,38,921473
Mexico,2019,Total,Female,39,909379
Mexico,2019,Total,Female,40,898585
Mexico,2019,Total,Female,40 - 44,4403978
Mexico,2019,Total,Female,41,888999
Mexico,2019,Total,Female,42,880510
Mexico,2019,Total,Female,43,872840
Mexico,2019,Total,Female,44,863044
Mexico,2019,Total,Female,45,849534
Mexico,2019,Total,Female,45 - 49,4061640
Mexico,2019,Total,Female,46,833321
Mexico,2019,Total,Female,47,814374
Mexico,2019,Total,Female,48,793344
Mexico,2019,Total,Female,49,771067
Mexico,2019,Total,Female,50,748067
Mexico,2019,Total,Female,50 - 54,3514397
Mexico,2019,Total,Female,51,724901
Mexico,2019,Total,Female,52,702176
Mexico,2019,Total,Female,53,680255
Mexico,2019,Total,Female,54,658998
Mexico,2019,Total,Female,55,637992
Mexico,2019,Total,Female,55 - 59,2975094
Mexico,2019,Total,Female,56,616986
Mexico,2019,Total,Female,57,595671
Mexico,2019,Total,Female,58,573669
Mexico,2019,Total,Female,59,550776
Mexico,2019,Total,Female,60,526957
Mexico,2019,Total,Female,60 - 64,2387592
Mexico,2019,Total,Female,61,502408
Mexico,2019,Total,Female,62,477480
Mexico,2019,Total,Female,63,452604
Mexico,2019,Total,Female,64,428143
Mexico,2019,Total,Female,65,404152
Mexico,2019,Total,Female,65 - 69,1791759
Mexico,2019,Total,Female,66,380513
Mexico,2019,Total,Female,67,357293
Mexico,2019,Total,Female,68,334664
Mexico,2019,Total,Female,69,315137
Mexico,2019,Total,Female,70,297280
Mexico,2019,Total,Female,70 - 74,1309951
Mexico,2019,Total,Female,71,278816
Mexico,2019,Total,Female,72,261200
Mexico,2019,Total,Female,73,244366
Mexico,2019,Total,Female,74,228289
Mexico,2019,Total,Female,75,212780
Mexico,2019,Total,Female,75 - 79,921727
Mexico,2019,Total,Female,76,197840
Mexico,2019,Total,Female,77,183914
Mexico,2019,Total,Female,78,170392
Mexico,2019,Total,Female,79,156801
Mexico,2019,Total,Female,80,143575
Mexico,2019,Total,Female,80 - 84,597826
Mexico,2019,Total,Female,81,130958
Mexico,2019,Total,Female,82,118980
Mexico,2019,Total,Female,83,107572
Mexico,2019,Total,Female,84,96741
Mexico,2019,Total,Female,85,86461
Mexico,2019,Total,Female,85 - 89,339536
Mexico,2019,Total,Female,86,76684
Mexico,2019,Total,Female,87,67421
Mexico,2019,Total,Female,88,58646
Mexico,2019,Total,Female,89,50324
Mexico,2019,Total,Female,90,42511
Mexico,2019,Total,Female,90 - 94,149783
Mexico,2019,Total,Female,91,35511
Mexico,2019,Total,Female,92,29215
Mexico,2019,Total,Female,93,23649
Mexico,2019,Total,Female,94,18897
Mexico,2019,Total,Female,95,14798
Mexico,2019,Total,Female,95 - 99,45054
Mexico,2019,Total,Female,96,11327
Mexico,2019,Total,Female,97,8456
Mexico,2019,Total,Female,98,6142
Mexico,2019,Total,Female,99,4331
Mexico,2019,Total,Female,100 +,7868
Panama,2019,Total,Both Sexes,Total,4218808
Panama,2019,Total,Both Sexes,0,74183
Panama,2019,Total,Both Sexes,0 - 4,369996
Panama,2019,Total,Both Sexes,1,73977
Panama,2019,Total,Both Sexes,1 - 4,295813
Panama,2019,Total,Both Sexes,2,73936
Panama,2019,Total,Both Sexes,3,73968
Panama,2019,Total,Both Sexes,4,73932
Panama,2019,Total,Both Sexes,5,73955
Panama,2019,Total,Both Sexes,5 - 9,367710
Panama,2019,Total,Both Sexes,6,74130
Panama,2019,Total,Both Sexes,7,73809
Panama,2019,Total,Both Sexes,8,73121
Panama,2019,Total,Both Sexes,9,72695
Panama,2019,Total,Both Sexes,10,72714
Panama,2019,Total,Both Sexes,10 - 14,363266
Panama,2019,Total,Both Sexes,11,72715
Panama,2019,Total,Both Sexes,12,72693
Panama,2019,Total,Both Sexes,13,72612
Panama,2019,Total,Both Sexes,14,72532
Panama,2019,Total,Both Sexes,15,72389
Panama,2019,Total,Both Sexes,15 - 19,359157
Panama,2019,Total,Both Sexes,16,72189
Panama,2019,Total,Both Sexes,17,71940
Panama,2019,Total,Both Sexes,18,71614
Panama,2019,Total,Both Sexes,19,71025
Panama,2019,Total,Both Sexes,20,70238
Panama,2019,Total,Both Sexes,20 - 24,342939
Panama,2019,Total,Both Sexes,21,69725
Panama,2019,Total,Both Sexes,22,68825
Panama,2019,Total,Both Sexes,23,67734
Panama,2019,Total,Both Sexes,24,66417
Panama,2019,Total,Both Sexes,25,65749
Panama,2019,Total,Both Sexes,25 - 29,321839
Panama,2019,Total,Both Sexes,26,64983
Panama,2019,Total,Both Sexes,27,64300
Panama,2019,Total,Both Sexes,28,63499
Panama,2019,Total,Both Sexes,29,63308
Panama,2019,Total,Both Sexes,30,63028
Panama,2019,Total,Both Sexes,30 - 34,310632
Panama,2019,Total,Both Sexes,31,62641
Panama,2019,Total,Both Sexes,32,62175
Panama,2019,Total,Both Sexes,33,61626
Panama,2019,Total,Both Sexes,34,61162
Panama,2019,Total,Both Sexes,35,60615
Panama,2019,Total,Both Sexes,35 - 39,297232
Panama,2019,Total,Both Sexes,36,59957
Panama,2019,Total,Both Sexes,37,59517
Panama,2019,Total,Both Sexes,38,58965
Panama,2019,Total,Both Sexes,39,58178
Panama,2019,Total,Both Sexes,40,57886
Panama,2019,Total,Both Sexes,40 - 44,284199
Panama,2019,Total,Both Sexes,41,57472
Panama,2019,Total,Both Sexes,42,56934
Panama,2019,Total,Both Sexes,43,56300
Panama,2019,Total,Both Sexes,44,55607
Panama,2019,Total,Both Sexes,45,54831
Panama,2019,Total,Both Sexes,45 - 49,265049
Panama,2019,Total,Both Sexes,46,53991
Panama,2019,Total,Both Sexes,47,53102
Panama,2019,Total,Both Sexes,48,52159
Panama,2019,Total,Both Sexes,49,50966
Panama,2019,Total,Both Sexes,50,49091
Panama,2019,Total,Both Sexes,50 - 54,230756
Panama,2019,Total,Both Sexes,51,47615
Panama,2019,Total,Both Sexes,52,46132
Panama,2019,Total,Both Sexes,53,44677
Panama,2019,Total,Both Sexes,54,43241
Panama,2019,Total,Both Sexes,55,41832
Panama,2019,Total,Both Sexes,55 - 59,195779
Panama,2019,Total,Both Sexes,56,40451
Panama,2019,Total,Both Sexes,57,39503
Panama,2019,Total,Both Sexes,58,37913
Panama,2019,Total,Both Sexes,59,36080
Panama,2019,Total,Both Sexes,60,34300
Panama,2019,Total,Both Sexes,60 - 64,155052
Panama,2019,Total,Both Sexes,61,32598
Panama,2019,Total,Both Sexes,62,30944
Panama,2019,Total,Both Sexes,63,29360
Panama,2019,Total,Both Sexes,64,27850
Panama,2019,Total,Both Sexes,65,26409
Panama,2019,Total,Both Sexes,65 - 69,118700
Panama,2019,Total,Both Sexes,66,25031
Panama,2019,Total,Both Sexes,67,23692
Panama,2019,Total,Both Sexes,68,22442
Panama,2019,Total,Both Sexes,69,21126
Panama,2019,Total,Both Sexes,70,19899
Panama,2019,Total,Both Sexes,70 - 74,88880
Panama,2019,Total,Both Sexes,71,18816
Panama,2019,Total,Both Sexes,72,17755
Panama,2019,Total,Both Sexes,73,16715
Panama,2019,Total,Both Sexes,74,15695
Panama,2019,Total,Both Sexes,75,14704
Panama,2019,Total,Both Sexes,75 - 79,64065
Panama,2019,Total,Both Sexes,76,13734
Panama,2019,Total,Both Sexes,77,12788
Panama,2019,Total,Both Sexes,78,11868
Panama,2019,Total,Both Sexes,79,10971
Panama,2019,Total,Both Sexes,80,10101
Panama,2019,Total,Both Sexes,80 - 84,42357
Panama,2019,Total,Both Sexes,81,9257
Panama,2019,Total,Both Sexes,82,8440
Panama,2019,Total,Both Sexes,83,7656
Panama,2019,Total,Both Sexes,84,6903
Panama,2019,Total,Both Sexes,85,6184
Panama,2019,Total,Both Sexes,85 - 89,24542
Panama,2019,Total,Both Sexes,85 +,41200
Panama,2019,Total,Both Sexes,86,5506
Panama,2019,Total,Both Sexes,87,4868
Panama,2019,Total,Both Sexes,88,4271
Panama,2019,Total,Both Sexes,89,3713
Panama,2019,Total,Both Sexes,90,3197
Panama,2019,Total,Both Sexes,90 - 94,11699
Panama,2019,Total,Both Sexes,91,2725
Panama,2019,Total,Both Sexes,92,2296
Panama,2019,Total,Both Sexes,93,1912
Panama,2019,Total,Both Sexes,94,1569
Panama,2019,Total,Both Sexes,95,1270
Panama,2019,Total,Both Sexes,95 - 99,4143
Panama,2019,Total,Both Sexes,96,1012
Panama,2019,Total,Both Sexes,97,793
Panama,2019,Total,Both Sexes,98,609
Panama,2019,Total,Both Sexes,99,459
Panama,2019,Total,Both Sexes,100 +,816
Panama,2019,Total,Male,Total,2115458
Panama,2019,Total,Male,0,37915
Panama,2019,Total,Male,0 - 4,189046
Panama,2019,Total,Male,1,37797
Panama,2019,Total,Male,1 - 4,151131
Panama,2019,Total,Male,2,37775
Panama,2019,Total,Male,3,37790
Panama,2019,Total,Male,4,37769
Panama,2019,Total,Male,5,37778
Panama,2019,Total,Male,5 - 9,187796
Panama,2019,Total,Male,6,37864
Panama,2019,Total,Male,7,37696
Panama,2019,Total,Male,8,37340
Panama,2019,Total,Male,9,37118
Panama,2019,Total,Male,10,37124
Panama,2019,Total,Male,10 - 14,185416
Panama,2019,Total,Male,11,37120
Panama,2019,Total,Male,12,37104
Panama,2019,Total,Male,13,37057
Panama,2019,Total,Male,14,37011
Panama,2019,Total,Male,15,36929
Panama,2019,Total,Male,15 - 19,183074
Panama,2019,Total,Male,16,36816
Panama,2019,Total,Male,17,36674
Panama,2019,Total,Male,18,36491
Panama,2019,Total,Male,19,36164
Panama,2019,Total,Male,20,35739
Panama,2019,Total,Male,20 - 24,174159
Panama,2019,Total,Male,21,35446
Panama,2019,Total,Male,22,34955
Panama,2019,Total,Male,23,34363
Panama,2019,Total,Male,24,33656
Panama,2019,Total,Male,25,33279
Panama,2019,Total,Male,25 - 29,162533
Panama,2019,Total,Male,26,32852
Panama,2019,Total,Male,27,32468
Panama,2019,Total,Male,28,32027
Panama,2019,Total,Male,29,31907
Panama,2019,Total,Male,30,31751
Panama,2019,Total,Male,30 - 34,156412
Panama,2019,Total,Male,31,31545
Panama,2019,Total,Male,32,31303
Panama,2019,Total,Male,33,31023
Panama,2019,Total,Male,34,30790
Panama,2019,Total,Male,35,30522
Panama,2019,Total,Male,35 - 39,149725
Panama,2019,Total,Male,36,30197
Panama,2019,Total,Male,37,29983
